Manufacturing Method,Material,mass low,mass high,comp low,comp high,time low,time high,cost low,cost high
EDM z,Al6061,55.296010546875,1105.92,3.0624342173268815e-08,1.2255398360139225e-05,55.0,281.1764874103303,93.31775999999999,998.0237096413214
