Manufacturing Method,Material,mass constraint,cost constraint,time constraint,mass,compliance,nominal time,nominal cost
EDM z,Ti6Al4V,100.0,5000,5000,1.8145107,1.826246e-08,88.53247893484294,405.5827157393718
