Mass Constraint (g),Cost Constraint ($),Time Constraint (min),Manufacturing Method,Mass (g),Compliance (Nm),Maximum Displacement (mm),Nominal Time (min),Nominal Cost ($),Material,Supplier,Lead Time (min),Cost ($)
500000,175000,89280,Subtractive x+,500945.25146484375,0.10484074056148529,0.06272884314231116,33588.504,103930.516,Al6061,Supplier-A,30203.07,110653
