Mass Constraint (g),Cost Constraint ($),Time Constraint (min),Manufacturing Method,Mass (g),Compliance (Nm),Maximum Displacement (mm),Nominal Time (min),Nominal Cost ($),Material,Supplier,Lead Time (min),Cost ($)
500000,175000,89280,EDM y,500034.6984863281,5.684060573577881,5297605120000.0,10120.904039138037,43593.61615655215,Al6061,Supplier-A,10120.92,40354
