Manufacturing Method,Material,mass low,mass high,comp low,comp high,time low,time high,cost low,cost high
EDM z,Al6061,11.059199999999999,1105.9089408000004,2.808227250739037e-08,0.00030623958446085453,55.00238080513063,290.6997079328706,93.3272832205225,1036.1165917314822
