Mass Constraint (g),Cost Constraint ($),Time Constraint (min),Manufacturing Method,Mass (g),Compliance (Nm),Maximum Displacement (mm),Nominal Time (min),Nominal Cost ($),Material,Supplier,Lead Time (min),Cost ($)
500000,175000,89280,EDM y,423995.849609375,2.2037665843963623,0.08648851908977971,3556.8740072017044,14945.496028806818,ABSPlastic,Supplier-A,3556.88,14946.0
