Mass Constraint (g),Cost Constraint ($),Time Constraint (min),Manufacturing Method,Mass (g),Compliance (Nm),Maximum Displacement (mm),Nominal Time (min),Nominal Cost ($),Material,Supplier,Lead Time (min),Cost ($)
200.0,50000,44640,Subtractive x+,200.6358653306961,0.0957849770784378,0.08481643720962416,167.33188,430.31342,Al6061,Supplier-A,15308.03,47131.78
200.0,50000,44640,Subtractive x+,200.6358653306961,0.0957849770784378,0.08481643720962416,167.33188,430.31342,Al6061,Supplier-C,15308.03,71197.66
