Mass Constraint (g),Cost Constraint ($),Time Constraint (min),Manufacturing Method,Mass (g),Compliance (Nm),Maximum Displacement (mm),Nominal Time (min),Nominal Cost ($),Material,Supplier,Lead Time (min),Cost ($)
40000,75000,44640,Additive y+,37637.855529785156,138.2672576904297,129298636800000.0,37846.566,91859.28,Ti6Al4V,Supplier-B,37846.57,75654
