Manufacturing Method,Material,mass low,mass high,comp low,comp high,time low,time high,cost low,cost high
EDM z,ABSplastic,4.341759999999999,434.17165824000017,1.227571601702948e-06,0.009185506962239742,55.00238080513063,290.6997079328706,90.8778752205225,1033.6671837314823
