Manufacturing Method,Material,mass low,mass high,comp low,comp high,time low,time high,cost low,cost high
Subtractive x+,Al6061,11.059199999999999,1105.9089408000004,2.621771777455706e-08,0.0003062380710616708,115.00064086914062,178.290771484375,273.3196716308594,463.1900634765625
