Manufacturing Method,Material,Probe,Mass (g),Compliance (Nm),Nominal Time (min),Nominal Cost ($),Supplier,Lead Time (min),Cost ($)
EDM ['z'],Ti6Al4V,1.0,1814.5280000000002,0.01824278198182583,55.0,271.4528,Supplier-A,5500.0,27145.28
EDM ['z'],Ti6Al4V,1.0,1814.5280000000002,0.01824278198182583,55.0,271.4528,Supplier-C,5500.0,40717.92
EDM ['z'],Ti6Al4V,0.9,1633.0750615625,0.022521954029798508,78.80805130635056,366.6850052254023,Supplier-A,7880.82,36745.28
EDM ['z'],Ti6Al4V,0.9,1633.0750615625,0.022521954029798508,78.80805130635056,366.6850052254023,Supplier-C,7880.82,55017.92
EDM ['z'],Ti6Al4V,0.8,1451.622676875,0.02850434184074402,102.61610261270111,461.9172104508045,Supplier-A,10261.62,46245.28
EDM ['z'],Ti6Al4V,0.8,1451.622676875,0.02850434184074402,102.61610261270111,461.9172104508045,Supplier-C,10261.62,69317.92
EDM ['z'],Ti6Al4V,0.7,1270.169323125,0.03723016753792763,126.42415391905169,557.1494156762068,Supplier-A,12642.42,55745.28
EDM ['z'],Ti6Al4V,0.7,1270.169323125,0.03723016753792763,126.42415391905169,557.1494156762068,Supplier-C,12642.42,83617.92
EDM ['z'],Ti6Al4V,0.6,1088.7166615625,0.05067439004778862,150.23220522540225,652.381620901609,Supplier-A,15023.23,65245.28
EDM ['z'],Ti6Al4V,0.6,1088.7166615625,0.05067439004778862,150.23220522540225,652.381620901609,Supplier-C,15023.23,97917.92
EDM ['z'],Ti6Al4V,0.5,907.2640000000001,0.07297112792730331,174.0402565317528,747.6138261270112,Supplier-A,17404.03,74845.28
EDM ['z'],Ti6Al4V,0.5,907.2640000000001,0.07297112792730331,174.0402565317528,747.6138261270112,Supplier-C,17404.03,112217.92
EDM ['z'],Ti6Al4V,0.4,725.8113384375,0.11401738226413727,197.84830783810338,842.8460313524135,Supplier-A,19784.83,84345.28
EDM ['z'],Ti6Al4V,0.4,725.8113384375,0.11401738226413727,197.84830783810338,842.8460313524135,Supplier-C,19784.83,126517.92
EDM ['z'],Ti6Al4V,0.3,544.35833078125,0.20269756019115448,221.65635914445394,938.0782365778158,Supplier-A,22165.65,93845.28
EDM ['z'],Ti6Al4V,0.3,544.35833078125,0.20269756019115448,221.65635914445394,938.0782365778158,Supplier-C,22165.65,140717.92
EDM ['z'],Ti6Al4V,0.2,362.90566921875,0.4560695290565491,245.4644104508045,1033.310441803218,Supplier-A,24546.45,103345.27
EDM ['z'],Ti6Al4V,0.2,362.90566921875,0.4560695290565491,245.4644104508045,1033.310441803218,Supplier-C,24546.45,155017.92
EDM ['z'],Ti6Al4V,0.1,181.452834609375,1.8242781162261963,269.27246175715504,1128.5426470286202,Supplier-A,26927.25,112945.27
EDM ['z'],Ti6Al4V,0.1,181.452834609375,1.8242781162261963,269.27246175715504,1128.5426470286202,Supplier-C,26927.25,169317.92
EDM ['z'],Ti6Al4V,0.05,90.7264173046875,7.297112941741943,281.1764874103303,1176.1587496413213,Supplier-A,28117.65,117645.27
EDM ['z'],Ti6Al4V,0.05,90.7264173046875,7.297112941741943,281.1764874103303,1176.1587496413213,Supplier-C,28117.65,176517.92
EDM ['z'],Ti6Al4V,0.01,18.145277836914065,182.42784118652344,290.6997079328706,1214.2516317314823,Supplier-A,29069.98,121445.27
EDM ['z'],Ti6Al4V,0.01,18.145277836914065,182.42784118652344,290.6997079328706,1214.2516317314823,Supplier-C,29069.98,182217.92
EDM ['z'],Ti6Al4V,0.005,9.072638918457033,729.7113037109375,291.8901104981881,1219.0132419927525,Supplier-A,29189.02,121945.27
EDM ['z'],Ti6Al4V,0.005,9.072638918457033,729.7113037109375,291.8901104981881,1219.0132419927525,Supplier-C,29189.02,182917.92
