Mass Constraint (g),Cost Constraint ($),Time Constraint (min),Manufacturing Method,Mass (g),Compliance (Nm),Maximum Displacement (mm),Nominal Time (min),Nominal Cost ($),Material,Supplier,Lead Time (min),Cost ($)
40000,75000,44640,EDM y,40439.353942871094,6538.38916015625,47.95820266008377,6996.894145265277,28705.57658106111,ABSplastic,Supplier-A,5597.52,22287
