Manufacturing Method,Material,mass low,mass high,comp low,comp high,time low,time high,cost low,cost high
Additive y+,Al6061,55.296010546875,1105.92,3.0626029712266245e-08,1.2255421097506769e-05,126.95487976074219,1209.0975341796875,224.4464111328125,2588.92822265625
