Mass Constraint (g),Cost Constraint ($),Time Constraint (min),Manufacturing Method,Mass (g),Compliance (Nm),Maximum Displacement (mm),Nominal Time (min),Nominal Cost ($),Material,Supplier,Lead Time (min),Cost ($)
500000,175000,89280,EDM y,502108.0017089844,0.12501169741153717,0.005317991330533639,9892.181781898676,42678.72712759471,Al6061,Supplier-A,9892.18,42679.0
500000,175000,89280,EDM y,502108.0017089844,0.12501169741153717,0.005317991330533639,9892.181781898676,42678.72712759471,Al6061,Supplier-C,9892.18,64019.0
