Mass Constraint (g),Cost Constraint ($),Time Constraint (min),Manufacturing Method,Mass (g),Compliance (Nm),Maximum Displacement (mm),Nominal Time (min),Nominal Cost ($),Material,Supplier,Lead Time (min),Cost ($)
500000,175000,89280,Additive y+,83218.39904785156,7.799272537231445,0.3525090698261698,85307.13,170744.73,ABSplastic,Supplier-B,89957.13,170575
