Mass Constraint (g),Cost Constraint ($),Time Constraint (min),Manufacturing Method,Mass (g),Compliance (Nm),Maximum Displacement (mm),Nominal Time (min),Nominal Cost ($),Material,Supplier,Lead Time (min),Cost ($)
200.0,50000,44640,Additive y+,178.04740369319916,0.11332832276821136,0.34248670835234013,253.38791,500.70258,Al6061,Supplier-B,25338.8,50092.68
200.0,50000,44640,Additive y+,178.04740369319916,0.11332832276821136,0.34248670835234013,253.38791,500.70258,Al6061,Supplier-C,25338.8,75189.02
