Mass Constraint (g),Cost Constraint ($),Time Constraint (min),Manufacturing Method,Mass (g),Compliance (Nm),Maximum Displacement (mm),Nominal Time (min),Nominal Cost ($),Material,Supplier,Lead Time (min),Cost ($)
500000,175000,89280,EDM y,500727.84423828125,0.22866077721118927,0.24028952748464766,9350.280445034892,214471.12178013963,Ti6Al4V,Supplier-A,9350.28,37272
