Manufacturing Method,Material,mass low,mass high,comp low,comp high,time low,time high,cost low,cost high
Additive y+,ABSplastic,21.708804140625002,434.17600000000004,9.185391149912903e-07,0.00036726525286212564,92.36006164550781,517.2012329101562,144.7648468017578,995.296875
