Manufacturing Method,Material,mass low,mass high,comp low,comp high,time low,time high,cost low,cost high
Subtractive x+,Ti6Al4V,90.7264173046875,1814.5280000000002,1.8259168399481496e-08,7.30347665012232e-06,115.0,710.8958740234375,451.45281982421875,2239.140380859375
